JointAttention.ordinal,JointAttention.onset,JointAttention.offset,JointAttention.pJA,JointAttention.cJA,JointAttention.bids,
0,3400,5134,"0","0","1",
1,6086,12172,"1","0","1",
2,50490,63104,"0","1","1",
3,94248,97478,"0","0","1",
4,106896,122230,"0","1","1",
5,127738,135456,"0","1","1",
6,139434,155040,"0","1","1",
7,155482,158576,"0","1","1",
8,164832,165784,"1","0","1",
9,167076,175066,"1","0","1",
