JointAttention.ordinal,JointAttention.onset,JointAttention.offset,JointAttention.pJA,JointAttention.cJA,JointAttention.bids,
0,325160,330665,"1","0","1",
1,331690,335544,"1","0","1",
2,336405,350017,"0","1","0",
3,350632,352313,"0","0","1",
4,362276,370353,"1","0","1",
5,375929,386466,"0","1","0",
6,390238,397126,"1","0","1",
7,443128,453788,"0","1","0",
8,463218,464530,"1","0","1",
9,486998,512090,"0","1","1",
