JointAttention.ordinal,JointAttention.onset,JointAttention.offset,JointAttention.pJA,JointAttention.cJA,JointAttention.bids,
0,12478,26894,"0","1","1",
1,33490,44710,"0","1","1",
2,74698,77146,"0","0","1",
3,82382,86054,"0","0","1",
4,104584,112166,"0","1","1",
