JointAttention.ordinal,JointAttention.onset,JointAttention.offset,JointAttention.pJA,JointAttention.cJA,JointAttention.bids,
0,16728,19890,"0","0","1",
1,38862,41072,"0","0","1",
2,127568,154972,"0","1","1",
3,156468,159222,"0","0","1",
4,162418,165818,"0","0","1",
5,168062,179860,"0","1","1",
