JointAttention.ordinal,JointAttention.onset,JointAttention.offset,JointAttention.pJA,JointAttention.cJA,JointAttention.bids,
0,166173,170150,"1","0","1",
1,176136,196349,"0","1","1",
2,217956,224680,"0","1","1",
3,227222,230174,"0","0","1",
4,234807,240711,"0","1","1",
5,246861,250428,"0","0","1",
6,250797,253503,"0","0","1",
7,253790,256537,"0","0","1",
8,256578,263999,"0","1","1",
9,271543,274003,"0","0","1",
10,274659,334519,"0","1","1",
