JointAttention.ordinal,JointAttention.onset,JointAttention.offset,JointAttention.pJA,JointAttention.cJA,JointAttention.bids,
0,149974,156604,"0","1","1",
1,160507,166804,"0","1","1",
2,172509,184076,"0","1","1",
3,187374,189924,"0","1","0",
4,193582,196826,"0","0","1",
5,197370,202300,"0","1","1",
6,207944,212058,"0","1","1",
7,221212,228378,"0","1","1",
8,229992,277678,"0","1","1",
9,281842,322660,"0","1","1",
